respondent_id,brand,price_per_month,beans,delivery,rating
R0105,Nordic Roast,$24,Single origin,Monthly,4
R0105,Arabica Hills,$19,House blend,Every two weeks,7
R0105,Arabica Hills,$24,Single origin,Monthly,6
R0105,Casa Verde,$24,House blend,Every two weeks,3
R0106,Nordic Roast,$24,Single origin,Monthly,5
R0106,Nordic Roast,$14,Single origin,Monthly,9
R0106,Nordic Roast,$19,Single origin,Every two weeks,7
R0106,Casa Verde,$19,House blend,Every two weeks,6
R0106,Arabica Hills,$19,House blend,Every two weeks,7
R0106,Casa Verde,$24,Single origin,Every two weeks,4
R0106,Casa Verde,$24,House blend,Monthly,2
R0106,Nordic Roast,$14,House blend,Weekly,9
R0106,Arabica Hills,$24,House blend,Weekly,7
R0106,Arabica Hills,$19,Single origin,Monthly,5
R0106,Nordic Roast,$14,Single origin,Weekly,9
R0106,Casa Verde,$24,House blend,Weekly,3
R0106,Nordic Roast,$19,House blend,Monthly,7
R0106,Nordic Roast,$24,Single origin,Weekly,6
R0107,Nordic Roast,$14,House blend,Every two weeks,7
R0107,Nordic Roast,$24,House blend,Every two weeks,5
R0107,Casa Verde,$14,House blend,Weekly,7
R0107,Casa Verde,$19,Single origin,Monthly,4
R0107,Arabica Hills,$19,House blend,Every two weeks,7
R0107,Arabica Hills,$19,House blend,Weekly,8
R0107,Casa Verde,$19,House blend,Monthly,4
R0107,Nordic Roast,$19,House blend,Every two weeks,5
R0107,Casa Verde,$24,Single origin,Monthly,3
R0107,Arabica Hills,$24,House blend,Weekly,5
R0107,Arabica Hills,$14,Single origin,Monthly,9
R0107,Nordic Roast,$14,House blend,Weekly,9
R0107,Nordic Roast,$14,Single origin,Monthly,7
R0107,Nordic Roast,$14,Single origin,Every two weeks,8
R0108,Arabica Hills,$14,Single origin,Every two weeks,10
R0108,Arabica Hills,$14,House blend,Monthly,8
R0108,Arabica Hills,$19,House blend,Weekly,8
R0108,Arabica Hills,$19,House blend,Every two weeks,5
R0108,Casa Verde,$24,House blend,Every two weeks,3
R0108,Nordic Roast,$24,Single origin,Monthly,2
R0108,Nordic Roast,$19,Single origin,Weekly,6
R0108,Nordic Roast,$19,Single origin,Monthly,5
R0108,Nordic Roast,$19,Single origin,Every two weeks,7
R0108,Arabica Hills,$24,House blend,Monthly,4
R0108,Nordic Roast,$14,House blend,Every two weeks,10
R0108,Nordic Roast,$24,House blend,Every two weeks,6
R0108,Nordic Roast,$24,Single origin,Every two weeks,6
R0108,Casa Verde,$19,House blend,Weekly,5
R0109,Arabica Hills,$14,House blend,Monthly,5
R0109,Nordic Roast,$14,House blend,Every two weeks,6
R0109,Casa Verde,$14,Single origin,Monthly,4
R0109,Arabica Hills,$19,Single origin,Monthly,2
R0109,Nordic Roast,$24,House blend,Weekly,5
R0109,Nordic Roast,$24,Single origin,Monthly,1
R0109,Arabica Hills,$24,Single origin,Weekly,5
R0109,Arabica Hills,$19,House blend,Monthly,2
R0109,Casa Verde,$19,Single origin,Weekly,5
R0109,Nordic Roast,$24,House blend,Every two weeks,3
R0109,Arabica Hills,$19,House blend,Every two weeks,5
R0109,Nordic Roast,$14,House blend,Weekly,7
R0109,Nordic Roast,$19,Single origin,Monthly,4
R0109,Casa Verde,$14,House blend,Weekly,9
R0110,Arabica Hills,$19,House blend,Weekly,5
R0110,Casa Verde,$24,House blend,Monthly,1
R0110,Nordic Roast,$14,House blend,Weekly,8
R0110,Nordic Roast,$19,House blend,Every two weeks,6
R0110,Arabica Hills,$24,Single origin,Every two weeks,7
R0110,Casa Verde,$14,Single origin,Every two weeks,6
R0110,Arabica Hills,$19,House blend,Every two weeks,6
R0110,Arabica Hills,$24,House blend,Weekly,3
R0110,Nordic Roast,$24,House blend,Weekly,5
R0110,Arabica Hills,$14,House blend,Every two weeks,7
R0110,Nordic Roast,$14,Single origin,Monthly,8
R0110,Arabica Hills,$14,House blend,Monthly,6
R0110,Casa Verde,$19,Single origin,Weekly,5
R0110,Arabica Hills,$19,Single origin,Weekly,8
R0111,Arabica Hills,$19,Single origin,Monthly,6
R0111,Arabica Hills,$19,House blend,Weekly,8
R0111,Arabica Hills,$14,Single origin,Monthly,6
R0111,Nordic Roast,$19,Single origin,Monthly,6
R0111,Arabica Hills,$24,Single origin,Weekly,6
R0111,Arabica Hills,$14,House blend,Monthly,6
R0111,Arabica Hills,$19,Single origin,Every two weeks,7
R0111,Casa Verde,$19,House blend,Every two weeks,5
R0111,Nordic Roast,$24,House blend,Monthly,3
R0111,Arabica Hills,$24,Single origin,Monthly,4
R0111,Nordic Roast,$19,House blend,Weekly,9
R0111,Nordic Roast,$19,Single origin,Weekly,8
R0111,Arabica Hills,$24,House blend,Every two weeks,3
R0111,Casa Verde,$24,Single origin,Weekly,4
R0112,Arabica Hills,$19,House blend,Every two weeks,6
R0112,Arabica Hills,$19,House blend,Weekly,4
R0112,Nordic Roast,$19,Single origin,Weekly,6
R0112,Casa Verde,$19,Single origin,Monthly,3
R0112,Nordic Roast,$24,House blend,Every two weeks,3
R0112,Nordic Roast,$14,House blend,Weekly,8
R0112,Nordic Roast,$19,House blend,Monthly,3
R0112,Arabica Hills,$14,Single origin,Every two weeks,7
R0112,Arabica Hills,$24,House blend,Monthly,1
R0112,Nordic Roast,$24,Single origin,Weekly,2
R0112,Nordic Roast,$14,Single origin,Weekly,6
R0112,Casa Verde,$24,Single origin,Monthly,1
R0112,Nordic Roast,$19,House blend,Weekly,4
R0112,Casa Verde,$14,House blend,Monthly,3
R0113,Nordic Roast,$24,House blend,Weekly,6
R0113,Arabica Hills,$19,House blend,Monthly,5
R0113,Casa Verde,$14,Single origin,Every two weeks,8
R0113,Arabica Hills,$24,House blend,Weekly,4
R0113,Arabica Hills,$24,House blend,Monthly,4
R0113,Nordic Roast,$24,Single origin,Monthly,5
R0113,Casa Verde,$24,Single origin,Monthly,4
R0113,Casa Verde,$24,Single origin,Every two weeks,6
R0113,Nordic Roast,$19,House blend,Every two weeks,5
R0113,Nordic Roast,$24,House blend,Monthly,4
R0113,Casa Verde,$24,House blend,Every two weeks,4
R0113,Arabica Hills,$24,Single origin,Weekly,7
R0113,Arabica Hills,$24,Single origin,Every two weeks,7
R0113,Casa Verde,$19,Single origin,Weekly,7
R0114,Casa Verde,$14,House blend,Weekly,8
R0114,Casa Verde,$14,House blend,Every two weeks,8
R0114,Casa Verde,$24,House blend,Monthly,1
R0114,Nordic Roast,$24,House blend,Monthly,2
R0114,Casa Verde,$24,House blend,Every two weeks,2
R0114,Casa Verde,$24,Single origin,Every two weeks,3
R0114,Nordic Roast,$19,Single origin,Monthly,5
R0114,Casa Verde,$14,Single origin,Every two weeks,8
R0114,Casa Verde,$14,Single origin,Weekly,8
R0114,Arabica Hills,$24,House blend,Monthly,3
R0114,Arabica Hills,$24,Single origin,Every two weeks,5
R0114,Nordic Roast,$14,Single origin,Monthly,6
R0114,Nordic Roast,$14,House blend,Monthly,6
R0114,Arabica Hills,$19,Single origin,Weekly,9
R0115,Nordic Roast,$24,House blend,Every two weeks,2
R0115,Casa Verde,$14,House blend,Weekly,4
R0115,Arabica Hills,$14,House blend,Every two weeks,5
R0115,Arabica Hills,$24,House blend,Weekly,3
R0115,Casa Verde,$19,Single origin,Monthly,5
R0115,Nordic Roast,$14,House blend,Every two weeks,5
R0115,Nordic Roast,$24,Single origin,Weekly,4
R0115,Nordic Roast,$14,Single origin,Weekly,6
R0115,Casa Verde,$24,House blend,Every two weeks,2
R0115,Casa Verde,$14,Single origin,Every two weeks,3
R0115,Arabica Hills,$19,House blend,Every two weeks,6
R0115,Arabica Hills,$19,Single origin,Monthly,5
R0115,Nordic Roast,$19,Single origin,Every two weeks,5
R0115,Casa Verde,$24,House blend,Weekly,2
R0116,Arabica Hills,$24,Single origin,Weekly,7
R0116,Arabica Hills,$14,House blend,Every two weeks,7
R0116,Casa Verde,$19,House blend,Monthly,6
R0116,Arabica Hills,$14,House blend,Monthly,7
R0116,Casa Verde,$19,Single origin,Every two weeks,6
R0116,Casa Verde,$14,House blend,Every two weeks,3
R0116,Arabica Hills,$24,House blend,Every two weeks,6
R0116,Nordic Roast,$24,Single origin,Weekly,6
R0116,Arabica Hills,$24,House blend,Monthly,4
R0116,Casa Verde,$14,Single origin,Every two weeks,4
R0116,Casa Verde,$14,Single origin,Monthly,6
R0116,Casa Verde,$24,Single origin,Weekly,4
R0116,Arabica Hills,$24,House blend,Weekly,4
R0116,Nordic Roast,$19,Single origin,Weekly,8
R0117,Nordic Roast,$24,House blend,Monthly,2
R0117,Arabica Hills,$14,Single origin,Monthly,5
R0117,Arabica Hills,$19,House blend,Weekly,6
R0117,Casa Verde,$24,House blend,Every two weeks,4
R0117,Casa Verde,$19,Single origin,Every two weeks,7
R0117,Arabica Hills,$19,Single origin,Monthly,4
R0117,Arabica Hills,$24,Single origin,Weekly,3
R0117,Casa Verde,$24,Single origin,Weekly,5
R0117,Arabica Hills,$19,House blend,Every two weeks,6
R0117,Nordic Roast,$14,Single origin,Weekly,8
R0117,Arabica Hills,$24,House blend,Every two weeks,4
R0117,Casa Verde,$14,Single origin,Monthly,7
R0117,Arabica Hills,$14,Single origin,Weekly,8
R0117,Nordic Roast,$14,Single origin,Every two weeks,7
R0118,Casa Verde,$19,House blend,Every two weeks,2
R0118,Casa Verde,$24,House blend,Weekly,5
R0118,Casa Verde,$19,Single origin,Every two weeks,3
R0118,Casa Verde,$19,House blend,Weekly,4
R0118,Arabica Hills,$14,House blend,Monthly,5
R0118,Nordic Roast,$14,House blend,Monthly,7
R0118,Nordic Roast,$24,Single origin,Monthly,3
R0118,Nordic Roast,$14,Single origin,Weekly,8
R0118,Casa Verde,$24,Single origin,Monthly,1
R0118,Arabica Hills,$24,Single origin,Weekly,7
R0118,Nordic Roast,$24,House blend,Every two weeks,4
R0118,Arabica Hills,$19,Single origin,Weekly,6
R0118,Casa Verde,$24,Single origin,Every two weeks,5
R0118,Arabica Hills,$24,Single origin,Every two weeks,4
R0119,Nordic Roast,$19,Single origin,Monthly,6
R0119,Arabica Hills,$14,House blend,Every two weeks,7
R0119,Arabica Hills,$24,Single origin,Monthly,6
R0119,Arabica Hills,$14,Single origin,Every two weeks,8
R0119,Arabica Hills,$14,Single origin,Monthly,6
R0119,Arabica Hills,$24,House blend,Every two weeks,3
R0119,Arabica Hills,$24,House blend,Monthly,3
R0119,Casa Verde,$14,Single origin,Monthly,7
R0119,Casa Verde,$14,House blend,Monthly,6
R0119,Casa Verde,$19,House blend,Monthly,2
R0119,Nordic Roast,$19,Single origin,Every two weeks,7
R0119,Arabica Hills,$24,House blend,Weekly,5
R0119,Casa Verde,$19,Single origin,Monthly,5
R0119,Nordic Roast,$24,Single origin,Every two weeks,5
R0120,Nordic Roast,$14,House blend,Weekly,8
R0120,Nordic Roast,$14,Single origin,Every two weeks,9
R0120,Nordic Roast,$24,House blend,Every two weeks,4
R0120,Arabica Hills,$14,House blend,Weekly,7
R0120,Casa Verde,$19,Single origin,Every two weeks,8
R0120,Arabica Hills,$19,House blend,Monthly,5
R0120,Casa Verde,$24,Single origin,Monthly,6
R0120,Nordic Roast,$19,Single origin,Every two weeks,9
R0120,Casa Verde,$14,Single origin,Every two weeks,9
R0120,Nordic Roast,$19,House blend,Weekly,6
R0120,Casa Verde,$14,Single origin,Monthly,8
R0120,Casa Verde,$19,Single origin,Weekly,9
R0120,Nordic Roast,$24,Single origin,Every two weeks,8
R0120,Arabica Hills,$14,House blend,Monthly,5
R0121,Nordic Roast,$14,Single origin,Every two weeks,8
R0121,Arabica Hills,$14,Single origin,Monthly,9
R0121,Arabica Hills,$19,House blend,Weekly,7
R0121,Casa Verde,$19,Single origin,Weekly,6
R0121,Nordic Roast,$24,House blend,Every two weeks,6
R0121,Nordic Roast,$19,House blend,Every two weeks,5
R0121,Nordic Roast,$14,House blend,Every two weeks,8
R0121,Casa Verde,$19,Single origin,Every two weeks,6
R0121,Arabica Hills,$24,House blend,Weekly,5
R0121,Casa Verde,$19,House blend,Every two weeks,4
R0121,Casa Verde,$19,Single origin,Monthly,3
R0121,Nordic Roast,$14,Single origin,Monthly,7
R0121,Arabica Hills,$24,Single origin,Weekly,7
R0121,Nordic Roast,$24,Single origin,Every two weeks,8
R0122,Casa Verde,$19,Single origin,Weekly,4
R0122,Nordic Roast,$19,House blend,Monthly,5
R0122,Casa Verde,$24,Single origin,Monthly,1
R0122,Arabica Hills,$24,House blend,Weekly,3
R0122,Nordic Roast,$14,House blend,Monthly,5
R0122,Casa Verde,$14,House blend,Monthly,5
R0122,Arabica Hills,$24,Single origin,Monthly,2
R0122,Nordic Roast,$19,Single origin,Every two weeks,5
R0122,Arabica Hills,$14,Single origin,Weekly,7
R0122,Arabica Hills,$24,Single origin,Weekly,3
R0122,Arabica Hills,$14,Single origin,Every two weeks,8
R0122,Nordic Roast,$14,House blend,Weekly,8
R0122,Nordic Roast,$24,Single origin,Monthly,1
R0122,Casa Verde,$24,Single origin,Every two weeks,2
R0123,Arabica Hills,$24,Single origin,Monthly,4
R0123,Casa Verde,$24,Single origin,Monthly,5
R0123,Casa Verde,$14,Single origin,Monthly,5
R0123,Arabica Hills,$19,House blend,Every two weeks,6
R0123,Arabica Hills,$19,Single origin,Every two weeks,9
R0123,Arabica Hills,$24,House blend,Every two weeks,6
R0123,Nordic Roast,$14,House blend,Monthly,5
R0123,Nordic Roast,$24,House blend,Every two weeks,6
R0123,Nordic Roast,$19,House blend,Every two weeks,7
R0123,Nordic Roast,$14,Single origin,Weekly,7
R0123,Casa Verde,$19,House blend,Weekly,7
R0123,Nordic Roast,$24,House blend,Monthly,4
R0123,Arabica Hills,$19,House blend,Weekly,6
R0123,Casa Verde,$14,House blend,Monthly,5
R0124,Casa Verde,$19,Single origin,Every two weeks,6
R0124,Nordic Roast,$14,House blend,Monthly,4
R0124,Arabica Hills,$19,Single origin,Every two weeks,7
R0124,Casa Verde,$14,House blend,Weekly,5
R0124,Casa Verde,$19,House blend,Every two weeks,6
R0124,Casa Verde,$24,House blend,Every two weeks,4
R0124,Nordic Roast,$19,House blend,Monthly,4
R0124,Casa Verde,$19,House blend,Weekly,5
R0124,Casa Verde,$19,House blend,Monthly,1
R0124,Casa Verde,$24,Single origin,Every two weeks,5
R0124,Arabica Hills,$19,House blend,Every two weeks,6
R0124,Nordic Roast,$19,House blend,Weekly,6
R0124,Casa Verde,$19,Single origin,Weekly,6
R0124,Nordic Roast,$24,Single origin,Weekly,5
R0125,Casa Verde,$19,House blend,Monthly,6
R0125,Nordic Roast,$19,House blend,Every two weeks,8
R0125,Casa Verde,$14,House blend,Monthly,6
R0125,Arabica Hills,$24,Single origin,Monthly,7
R0125,Casa Verde,$19,House blend,Weekly,8
R0125,Arabica Hills,$14,House blend,Weekly,10
R0125,Nordic Roast,$14,Single origin,Monthly,8
R0125,Casa Verde,$24,Single origin,Every two weeks,5
R0125,Casa Verde,$14,House blend,Every two weeks,8
R0125,Casa Verde,$24,House blend,Monthly,5
R0125,Nordic Roast,$24,House blend,Every two weeks,6
R0125,Casa Verde,$24,House blend,Weekly,8
R0125,Arabica Hills,$24,Single origin,Every two weeks,7
R0125,Arabica Hills,$14,House blend,Monthly,8
R0126,Casa Verde,$19,Single origin,Monthly,1
R0126,Casa Verde,$24,House blend,Monthly,1
R0126,Casa Verde,$19,House blend,Monthly,2
R0126,Arabica Hills,$24,House blend,Every two weeks,6
R0126,Arabica Hills,$14,Single origin,Every two weeks,10
R0126,Nordic Roast,$19,House blend,Weekly,8
R0126,Nordic Roast,$14,House blend,Weekly,8
R0126,Casa Verde,$19,House blend,Weekly,7
R0126,Nordic Roast,$19,Single origin,Weekly,8
R0126,Nordic Roast,$19,House blend,Monthly,4
R0126,Casa Verde,$14,House blend,Weekly,8
R0126,Arabica Hills,$24,Single origin,Weekly,7
R0126,Nordic Roast,$24,Single origin,Weekly,6
R0126,Arabica Hills,$19,House blend,Monthly,4
R0127,Arabica Hills,$24,Single origin,Every two weeks,5
R0127,Casa Verde,$24,House blend,Monthly,2
R0127,Nordic Roast,$14,House blend,Monthly,7
R0127,Nordic Roast,$24,House blend,Weekly,3
R0127,Casa Verde,$19,House blend,Every two weeks,3
R0127,Nordic Roast,$19,Single origin,Weekly,4
R0127,Nordic Roast,$24,House blend,Every two weeks,4
R0127,Arabica Hills,$19,House blend,Every two weeks,5
R0127,Arabica Hills,$14,House blend,Weekly,7
R0127,Nordic Roast,$14,House blend,Every two weeks,5
R0127,Casa Verde,$14,House blend,Monthly,5
R0127,Arabica Hills,$14,Single origin,Monthly,8
R0127,Nordic Roast,$14,House blend,Weekly,7
R0127,Casa Verde,$19,House blend,Weekly,7
R0128,Casa Verde,$14,House blend,Weekly,6
R0128,Arabica Hills,$14,Single origin,Weekly,7
R0128,Arabica Hills,$24,Single origin,Monthly,4
R0128,Casa Verde,$19,Single origin,Monthly,5
R0128,Casa Verde,$14,Single origin,Weekly,8
R0128,Nordic Roast,$19,House blend,Monthly,7
R0128,Casa Verde,$19,House blend,Weekly,6
R0128,Nordic Roast,$19,House blend,Every two weeks,6
R0128,Casa Verde,$24,Single origin,Monthly,3
R0128,Nordic Roast,$14,Single origin,Weekly,10
R0128,Casa Verde,$14,House blend,Every two weeks,6
R0128,Arabica Hills,$14,House blend,Monthly,6
R0128,Arabica Hills,$14,Single origin,Monthly,7
R0128,Arabica Hills,$24,House blend,Weekly,3
R0129,Casa Verde,$19,House blend,Weekly,5
R0129,Nordic Roast,$19,Single origin,Monthly,7
R0129,Nordic Roast,$19,House blend,Every two weeks,6
R0129,Nordic Roast,$14,House blend,Monthly,7
R0129,Arabica Hills,$19,Single origin,Monthly,6
R0129,Arabica Hills,$19,Single origin,Weekly,6
R0129,Arabica Hills,$14,Single origin,Weekly,9
R0129,Nordic Roast,$14,Single origin,Weekly,8
R0129,Nordic Roast,$19,House blend,Weekly,6
R0129,Nordic Roast,$14,Single origin,Every two weeks,7
R0129,Nordic Roast,$24,Single origin,Monthly,4
R0129,Arabica Hills,$14,House blend,Every two weeks,8
R0129,Casa Verde,$24,House blend,Weekly,2
R0129,Arabica Hills,$24,Single origin,Monthly,5
R0130,Arabica Hills,$14,House blend,Every two weeks,6
R0130,Casa Verde,$14,Single origin,Every two weeks,8
R0130,Nordic Roast,$19,Single origin,Monthly,7
R0130,Nordic Roast,$24,House blend,Monthly,3
R0130,Casa Verde,$14,House blend,Every two weeks,6
R0130,Arabica Hills,$19,Single origin,Monthly,8
R0130,Arabica Hills,$14,House blend,Weekly,9
R0130,Arabica Hills,$24,Single origin,Monthly,5
R0130,Arabica Hills,$24,House blend,Weekly,4
R0130,Casa Verde,$19,Single origin,Every two weeks,8
R0130,Casa Verde,$19,House blend,Weekly,5
R0130,Arabica Hills,$14,Single origin,Monthly,10
R0130,Nordic Roast,$14,Single origin,Monthly,10
R0130,Nordic Roast,$24,Single origin,Monthly,5
R0131,Nordic Roast,$24,House blend,Weekly,3
R0131,Nordic Roast,$14,Single origin,Weekly,6
R0131,Casa Verde,$19,House blend,Every two weeks,6
R0131,Nordic Roast,$24,House blend,Every two weeks,4
R0131,Arabica Hills,$14,House blend,Weekly,5
R0131,Casa Verde,$19,Single origin,Weekly,6
R0131,Nordic Roast,$19,Single origin,Weekly,6
R0131,Nordic Roast,$19,House blend,Every two weeks,7
R0131,Nordic Roast,$24,House blend,Monthly,1
R0131,Casa Verde,$14,Single origin,Weekly,6
R0131,Arabica Hills,$24,House blend,Weekly,4
R0131,Casa Verde,$19,House blend,Monthly,2
R0131,Nordic Roast,$24,Single origin,Weekly,4
R0131,Casa Verde,$14,Single origin,Monthly,2
R0132,Casa Verde,$19,House blend,Monthly,5
R0132,Nordic Roast,$14,House blend,Every two weeks,4
R0132,Arabica Hills,$24,House blend,Every two weeks,3
R0132,Casa Verde,$24,House blend,Monthly,2
R0132,Arabica Hills,$14,Single origin,Monthly,7
R0132,Arabica Hills,$14,House blend,Weekly,7
R0132,Casa Verde,$24,Single origin,Monthly,4
R0132,Nordic Roast,$19,Single origin,Every two weeks,7
R0132,Casa Verde,$19,House blend,Weekly,6
R0132,Casa Verde,$24,Single origin,Every two weeks,3
R0132,Casa Verde,$19,House blend,Every two weeks,6
R0132,Arabica Hills,$24,House blend,Weekly,6
R0132,Nordic Roast,$14,House blend,Monthly,5
R0132,Arabica Hills,$24,Single origin,Monthly,4
R0133,Casa Verde,$14,Single origin,Every two weeks,9
R0133,Arabica Hills,$14,Single origin,Every two weeks,8
R0133,Casa Verde,$24,House blend,Monthly,1
R0133,Nordic Roast,$19,House blend,Weekly,6
R0133,Casa Verde,$14,Single origin,Monthly,7
R0133,Nordic Roast,$14,Single origin,Every two weeks,8
R0133,Arabica Hills,$14,House blend,Weekly,6
R0133,Arabica Hills,$24,Single origin,Monthly,3
R0133,Arabica Hills,$24,House blend,Weekly,2
R0133,Arabica Hills,$19,House blend,Every two weeks,5
R0133,Arabica Hills,$14,House blend,Monthly,6
R0133,Nordic Roast,$19,House blend,Every two weeks,6
R0133,Casa Verde,$14,House blend,Every two weeks,6
R0133,Arabica Hills,$19,House blend,Weekly,6
R0134,Casa Verde,$14,House blend,Every two weeks,6
R0134,Arabica Hills,$14,House blend,Monthly,6
R0134,Nordic Roast,$24,House blend,Weekly,4
R0134,Arabica Hills,$19,House blend,Weekly,6
R0134,Nordic Roast,$19,Single origin,Weekly,7
R0134,Arabica Hills,$24,House blend,Monthly,4
R0134,Arabica Hills,$24,House blend,Every two weeks,5
R0134,Casa Verde,$19,House blend,Weekly,6
R0134,Arabica Hills,$19,Single origin,Monthly,4
R0134,Casa Verde,$24,Single origin,Every two weeks,5
R0134,Arabica Hills,$14,Single origin,Weekly,7
R0134,Nordic Roast,$24,Single origin,Monthly,5
R0134,Casa Verde,$24,House blend,Monthly,2
R0134,Casa Verde,$19,Single origin,Every two weeks,6
R0135,Arabica Hills,$24,Single origin,Weekly,6
R0135,Nordic Roast,$24,House blend,Weekly,8
R0135,Nordic Roast,$24,House blend,Every two weeks,3
R0135,Nordic Roast,$14,House blend,Monthly,4
R0135,Casa Verde,$24,House blend,Monthly,1
R0135,Casa Verde,$19,Single origin,Weekly,7
R0135,Arabica Hills,$24,House blend,Monthly,1
R0135,Nordic Roast,$24,Single origin,Weekly,7
R0135,Nordic Roast,$14,House blend,Every two weeks,5
R0135,Casa Verde,$24,House blend,Every two weeks,3
